timestamp,temperature,rainfall,humidity
2024-09-03 23:00:00,28.6,0.0,85.1
2024-09-04 00:00:00,27.9,0.0,89.3
2024-09-04 01:00:00,27.6,0.0,90.0
2024-09-04 02:00:00,27.8,0.0,87.0
2024-09-04 03:00:00,28.1,0.0,85.0
2024-09-04 04:00:00,27.8,0.0,86.3
2024-09-04 05:00:00,28.0,0.0,84.4
2024-09-04 06:00:00,28.2,0.0,82.9
2024-09-04 07:00:00,28.3,0.0,83.7
2024-09-04 08:00:00,28.8,0.0,81.6
2024-09-04 09:00:00,29.5,0.0,78.9
2024-09-04 10:00:00,26.5,0.0,83.8
2024-09-04 11:00:00,24.6,0.8,94.9
2024-09-04 12:00:00,23.9,0.4,93.0
2024-09-04 13:00:00,25.6,0.0,90.2
2024-09-04 14:00:00,26.7,0.0,84.8
2024-09-04 15:00:00,26.9,0.0,79.3
2024-09-04 16:00:00,27.4,0.0,74.9
2024-09-04 17:00:00,29.8,0.0,62.5
2024-09-04 18:00:00,28.1,0.0,72.7
2024-09-04 19:00:00,27.7,0.0,72.4
2024-09-04 20:00:00,27.2,0.0,76.6
2024-09-04 21:00:00,27.1,0.0,76.6
2024-09-04 22:00:00,27.0,0.0,76.1
2024-09-04 23:00:00,27.5,0.0,77.9
2024-09-05 00:00:00,26.8,0.0,80.3
2024-09-05 01:00:00,26.5,0.0,81.9
2024-09-05 02:00:00,26.3,0.0,83.8
2024-09-05 03:00:00,26.2,0.0,86.4
2024-09-05 04:00:00,26.6,0.0,85.1
2024-09-05 05:00:00,26.3,0.0,86.1
2024-09-05 06:00:00,26.0,0.0,90.2
2024-09-05 07:00:00,25.6,0.0,92.1
2024-09-05 08:00:00,26.9,0.0,89.7
2024-09-05 09:00:00,29.2,0.0,78.2
2024-09-05 10:00:00,29.5,0.0,76.3
2024-09-05 11:00:00,30.2,0.0,69.9
2024-09-05 12:00:00,30.7,0.0,68.2
2024-09-05 13:00:00,31.2,0.0,64.8
2024-09-05 14:00:00,32.4,0.0,63.2
2024-09-05 15:00:00,31.4,0.0,64.7
2024-09-05 16:00:00,30.9,0.0,68.3
2024-09-05 17:00:00,30.7,0.0,69.7
2024-09-05 18:00:00,30.4,0.0,70.4
2024-09-05 19:00:00,29.8,0.0,73.4
2024-09-05 20:00:00,29.4,0.0,71.2
2024-09-05 21:00:00,28.6,0.0,78.6
2024-09-05 22:00:00,28.4,0.0,78.6
2024-09-05 23:00:00,28.7,0.0,76.3
2024-09-06 00:00:00,28.4,0.0,80.7
2024-09-06 01:00:00,28.2,0.0,82.2
2024-09-06 02:00:00,28.3,0.0,83.0
2024-09-06 03:00:00,28.1,0.0,83.5
2024-09-06 04:00:00,27.9,0.0,86.0
2024-09-06 05:00:00,28.0,0.0,85.5
2024-09-06 06:00:00,28.1,0.0,84.7
2024-09-06 07:00:00,28.1,0.0,84.8
2024-09-06 08:00:00,28.6,0.0,81.9
2024-09-06 09:00:00,29.6,0.0,77.5
2024-09-06 10:00:00,30.4,0.0,76.5
2024-09-06 11:00:00,30.2,0.0,75.6
2024-09-06 12:00:00,30.8,0.0,70.4
2024-09-06 13:00:00,28.6,0.2,86.0
2024-09-06 14:00:00,30.0,0.0,77.8
2024-09-06 15:00:00,32.1,0.0,67.5
2024-09-06 16:00:00,32.3,0.0,68.0
2024-09-06 17:00:00,30.9,0.0,72.5
2024-09-06 18:00:00,30.7,0.0,70.5
2024-09-06 19:00:00,29.5,0.0,73.0
2024-09-06 20:00:00,29.0,0.0,75.9
2024-09-06 21:00:00,29.1,0.0,78.7
2024-09-06 22:00:00,29.1,0.0,79.9
2024-09-06 23:00:00,29.2,0.0,79.9
2024-09-07 00:00:00,28.7,0.0,81.8
2024-09-07 01:00:00,28.6,0.0,81.7
2024-09-07 02:00:00,28.6,0.0,82.6
2024-09-07 03:00:00,28.4,0.0,83.5
2024-09-07 04:00:00,28.3,0.0,84.0
2024-09-07 05:00:00,28.2,0.0,85.0
2024-09-07 06:00:00,28.3,0.0,85.4
2024-09-07 07:00:00,28.6,0.0,84.5
2024-09-07 08:00:00,29.1,0.0,82.5
2024-09-07 09:00:00,30.2,0.0,76.6
2024-09-07 10:00:00,30.7,0.0,76.1
2024-09-07 11:00:00,30.7,0.0,77.6
2024-09-07 12:00:00,32.2,0.0,65.0
2024-09-07 13:00:00,31.9,0.0,64.8
2024-09-07 14:00:00,32.6,0.0,61.0
2024-09-07 15:00:00,32.1,0.0,58.3
2024-09-07 16:00:00,32.1,0.0,55.4
2024-09-07 17:00:00,32.2,0.0,49.8
2024-09-07 18:00:00,31.4,0.0,57.5
2024-09-07 19:00:00,30.3,0.0,68.5
2024-09-07 20:00:00,29.7,0.0,72.5
2024-09-07 21:00:00,29.6,0.0,72.8
2024-09-07 22:00:00,29.6,0.0,74.4
2024-09-07 23:00:00,29.4,0.0,75.8
2024-09-08 00:00:00,29.2,0.0,78.2
2024-09-08 01:00:00,29.0,0.0,79.2
2024-09-08 02:00:00,28.8,0.0,80.3
2024-09-08 03:00:00,28.6,0.0,82.3
2024-09-08 04:00:00,28.6,0.0,82.9
2024-09-08 05:00:00,28.6,0.0,81.3
2024-09-08 06:00:00,28.7,0.0,79.6
2024-09-08 07:00:00,28.6,0.0,80.6
2024-09-08 08:00:00,29.4,0.0,75.7
2024-09-08 09:00:00,29.7,0.0,74.0
2024-09-08 10:00:00,30.4,0.0,73.0
2024-09-08 11:00:00,30.7,0.0,67.5
2024-09-08 12:00:00,31.3,0.0,68.8
2024-09-08 13:00:00,28.3,0.0,76.8
2024-09-08 14:00:00,26.3,0.0,87.5
2024-09-08 15:00:00,28.2,0.0,77.0
2024-09-08 16:00:00,28.6,0.0,78.2
2024-09-08 17:00:00,29.0,0.0,78.1
2024-09-08 18:00:00,28.8,0.0,79.8
2024-09-08 19:00:00,28.2,0.0,82.8
2024-09-08 20:00:00,27.4,0.0,85.9
2024-09-08 21:00:00,27.3,0.0,83.7
2024-09-08 22:00:00,27.6,0.0,81.3
2024-09-08 23:00:00,27.3,0.0,83.2
2024-09-09 00:00:00,27.5,0.0,82.1
2024-09-09 01:00:00,27.7,0.0,79.3
2024-09-09 02:00:00,27.6,0.0,80.5
2024-09-09 03:00:00,27.4,0.0,82.3
2024-09-09 04:00:00,27.4,0.0,83.3
2024-09-09 05:00:00,27.3,0.0,84.6
2024-09-09 06:00:00,27.6,0.0,86.6
2024-09-09 07:00:00,27.5,0.0,85.9
2024-09-09 08:00:00,27.2,0.0,89.1
2024-09-09 09:00:00,29.0,0.0,79.4
2024-09-09 10:00:00,31.4,0.0,67.9
2024-09-09 11:00:00,31.2,0.0,67.0
2024-09-09 12:00:00,30.5,0.0,66.2
2024-09-09 13:00:00,30.9,0.0,65.0
2024-09-09 14:00:00,27.8,0.0,84.7
2024-09-09 15:00:00,27.7,0.0,82.3
2024-09-09 16:00:00,27.6,0.0,80.5
2024-09-09 17:00:00,27.6,0.0,80.3
2024-09-09 18:00:00,26.8,0.2,88.0
2024-09-09 19:00:00,26.8,0.0,84.7
2024-09-09 20:00:00,27.1,0.0,87.0
2024-09-09 21:00:00,27.2,0.0,88.8
2024-09-09 22:00:00,27.1,0.0,89.1
2024-09-09 23:00:00,26.8,0.0,85.6
2024-09-10 00:00:00,26.7,0.0,85.2
2024-09-10 01:00:00,26.6,0.0,87.0
2024-09-10 02:00:00,26.6,0.0,88.9
2024-09-10 03:00:00,26.5,0.0,89.3
2024-09-10 04:00:00,26.7,0.0,87.4
2024-09-10 05:00:00,24.0,0.2,92.9
2024-09-10 06:00:00,24.1,0.4,93.9
2024-09-10 07:00:00,24.4,0.0,93.7
2024-09-10 08:00:00,25.1,0.0,93.2
2024-09-10 09:00:00,26.2,0.0,87.0
2024-09-10 10:00:00,28.3,0.0,81.5
2024-09-10 11:00:00,28.5,0.0,76.3
2024-09-10 12:00:00,29.2,0.0,75.6
2024-09-10 13:00:00,30.9,0.0,69.2
2024-09-10 14:00:00,30.0,0.0,72.4
2024-09-10 15:00:00,30.9,0.0,62.3
2024-09-10 16:00:00,30.7,0.0,63.8
2024-09-10 17:00:00,31.3,0.0,62.5
2024-09-10 18:00:00,29.5,0.0,71.7
2024-09-10 19:00:00,28.9,0.0,73.3
2024-09-10 20:00:00,28.7,0.0,78.3
2024-09-10 21:00:00,28.7,0.0,78.6
2024-09-10 22:00:00,28.5,0.0,79.9
2024-09-10 23:00:00,28.4,0.0,81.7
2024-09-11 00:00:00,28.1,0.0,82.2
2024-09-11 01:00:00,28.1,0.0,83.6
2024-09-11 02:00:00,28.1,0.0,83.5
2024-09-11 03:00:00,27.9,0.0,83.1
2024-09-11 04:00:00,27.7,0.0,85.8
2024-09-11 05:00:00,28.1,0.0,83.2
2024-09-11 06:00:00,28.2,0.0,81.0
2024-09-11 07:00:00,28.2,0.0,81.1
2024-09-11 08:00:00,28.6,0.0,81.7
2024-09-11 09:00:00,29.6,0.0,78.6
2024-09-11 10:00:00,30.8,0.0,71.9
2024-09-11 11:00:00,30.8,0.0,66.5
2024-09-11 12:00:00,31.9,0.0,59.5
2024-09-11 13:00:00,31.7,0.0,61.7
2024-09-11 14:00:00,31.5,0.0,66.1
2024-09-11 15:00:00,29.8,0.0,73.3
2024-09-11 16:00:00,27.0,0.0,90.8
2024-09-11 17:00:00,27.0,0.0,90.5
2024-09-11 18:00:00,27.5,0.0,84.8
2024-09-11 19:00:00,28.6,0.0,77.6
2024-09-11 20:00:00,27.6,0.0,80.4
2024-09-11 21:00:00,28.4,0.0,82.3
2024-09-11 22:00:00,28.4,0.0,84.0
2024-09-11 23:00:00,28.4,0.0,85.8
2024-09-12 00:00:00,28.0,0.0,86.7
2024-09-12 01:00:00,28.2,0.0,85.9
2024-09-12 02:00:00,28.0,0.0,86.4
2024-09-12 03:00:00,27.8,0.0,77.5
2024-09-12 04:00:00,26.2,0.0,80.8
2024-09-12 05:00:00,26.7,0.0,85.4
2024-09-12 06:00:00,27.2,0.0,86.2
2024-09-12 07:00:00,27.1,0.0,85.7
2024-09-12 08:00:00,27.6,0.0,82.7
2024-09-12 09:00:00,28.7,0.0,78.0
2024-09-12 10:00:00,29.0,0.0,74.1
2024-09-12 11:00:00,29.1,0.0,74.1
2024-09-12 12:00:00,29.2,0.0,70.8
2024-09-12 13:00:00,30.2,0.0,69.8
2024-09-12 14:00:00,29.8,0.0,68.8
2024-09-12 15:00:00,29.8,0.0,70.5
2024-09-12 16:00:00,30.3,0.0,65.5
2024-09-12 17:00:00,30.3,0.0,64.2
2024-09-12 18:00:00,29.7,0.0,65.9
2024-09-12 19:00:00,29.2,0.0,71.4
2024-09-12 20:00:00,28.6,0.0,76.6
2024-09-12 21:00:00,28.5,0.0,76.4
2024-09-12 22:00:00,28.4,0.0,77.2
2024-09-12 23:00:00,28.6,0.0,75.7
2024-09-13 00:00:00,28.5,0.0,74.4
2024-09-13 01:00:00,28.2,0.0,78.2
2024-09-13 02:00:00,28.1,0.0,82.6
2024-09-13 03:00:00,28.0,0.0,83.3
2024-09-13 04:00:00,28.3,0.0,74.2
2024-09-13 05:00:00,27.9,0.0,75.0
2024-09-13 06:00:00,27.7,0.0,76.8
2024-09-13 07:00:00,27.6,0.0,80.6
2024-09-13 08:00:00,28.4,0.0,78.8
2024-09-13 09:00:00,29.6,0.0,67.7
2024-09-13 10:00:00,30.4,0.0,64.8
2024-09-13 11:00:00,30.7,0.0,64.1
2024-09-13 12:00:00,31.2,0.0,64.3
2024-09-13 13:00:00,32.3,0.0,58.0
2024-09-13 14:00:00,32.0,0.0,60.5
2024-09-13 15:00:00,32.2,0.0,61.1
2024-09-13 16:00:00,32.1,0.0,60.3
2024-09-13 17:00:00,31.7,0.0,62.0
2024-09-13 18:00:00,30.3,0.0,65.4
2024-09-13 19:00:00,29.6,0.0,71.1
2024-09-13 20:00:00,28.8,0.0,76.8
2024-09-13 21:00:00,28.7,0.0,78.8
2024-09-13 22:00:00,28.8,0.0,79.4
2024-09-13 23:00:00,29.0,0.0,77.2
2024-09-14 00:00:00,28.9,0.0,77.6
2024-09-14 01:00:00,28.5,0.0,78.8
2024-09-14 02:00:00,28.2,0.0,79.9
2024-09-14 03:00:00,28.4,0.0,80.5
2024-09-14 04:00:00,24.5,1.4,88.6
2024-09-14 05:00:00,23.4,0.8,97.1
2024-09-14 06:00:00,23.8,0.2,96.0
2024-09-14 07:00:00,24.7,0.2,94.1
2024-09-14 08:00:00,24.7,0.4,93.8
2024-09-14 09:00:00,25.0,0.2,92.8
2024-09-14 10:00:00,26.4,0.0,85.4
2024-09-14 11:00:00,27.1,0.0,85.5
2024-09-14 12:00:00,28.4,0.0,75.3
2024-09-14 13:00:00,28.5,0.0,73.2
2024-09-14 14:00:00,29.4,0.0,70.0
2024-09-14 15:00:00,29.5,0.0,67.6
2024-09-14 16:00:00,30.3,0.0,63.3
2024-09-14 17:00:00,30.3,0.0,64.0
2024-09-14 18:00:00,30.3,0.0,62.9
2024-09-14 19:00:00,29.3,0.0,66.7
2024-09-14 20:00:00,29.2,0.0,69.5
2024-09-14 21:00:00,28.8,0.0,69.5
2024-09-14 22:00:00,28.8,0.0,70.8
2024-09-14 23:00:00,28.7,0.0,74.0
2024-09-15 00:00:00,28.9,0.0,73.6
2024-09-15 01:00:00,28.5,0.0,75.5
2024-09-15 02:00:00,28.3,0.0,78.2
2024-09-15 03:00:00,27.8,0.0,81.3
2024-09-15 04:00:00,26.8,0.0,86.9
2024-09-15 05:00:00,26.6,0.0,88.6
2024-09-15 06:00:00,27.0,0.0,87.3
2024-09-15 07:00:00,27.3,0.0,83.4
2024-09-15 08:00:00,28.2,0.0,80.6
2024-09-15 09:00:00,29.6,0.0,72.3
2024-09-15 10:00:00,29.3,0.0,79.1
2024-09-15 11:00:00,27.4,0.0,82.9
2024-09-15 12:00:00,26.6,0.0,87.5
2024-09-15 13:00:00,25.9,0.0,89.5
2024-09-15 14:00:00,27.6,0.0,81.9
2024-09-15 15:00:00,28.9,0.0,74.5
2024-09-15 16:00:00,29.9,0.0,70.9
2024-09-15 17:00:00,29.6,0.0,67.3
2024-09-15 18:00:00,29.1,0.0,71.8
2024-09-15 19:00:00,28.2,0.0,73.8
2024-09-15 20:00:00,27.8,0.0,79.6
2024-09-15 21:00:00,27.6,0.0,81.1
2024-09-15 22:00:00,27.5,0.0,81.6
2024-09-15 23:00:00,27.0,0.0,84.8
2024-09-16 00:00:00,27.3,0.0,83.2
2024-09-16 01:00:00,27.3,0.0,82.1
2024-09-16 02:00:00,26.9,0.0,83.7
2024-09-16 03:00:00,26.9,0.0,84.9
2024-09-16 04:00:00,27.0,0.0,83.3
2024-09-16 05:00:00,26.8,0.0,82.0
2024-09-16 06:00:00,27.0,0.0,79.8
2024-09-16 07:00:00,27.3,0.0,80.7
2024-09-16 08:00:00,27.6,0.0,82.7
2024-09-16 09:00:00,29.0,0.0,78.3
2024-09-16 10:00:00,29.8,0.0,74.0
2024-09-16 11:00:00,30.7,0.0,72.3
2024-09-16 12:00:00,30.1,0.0,72.6
2024-09-16 13:00:00,31.9,0.0,60.2
2024-09-16 14:00:00,32.1,0.0,59.2
2024-09-16 15:00:00,31.4,0.0,63.7
2024-09-16 16:00:00,30.8,0.0,64.8
2024-09-16 17:00:00,31.0,0.0,62.8
2024-09-16 18:00:00,30.1,0.0,74.7
2024-09-16 19:00:00,29.9,0.0,72.7
2024-09-16 20:00:00,28.9,0.0,77.1
2024-09-16 21:00:00,28.6,0.0,78.7
2024-09-16 22:00:00,28.5,0.0,77.5
2024-09-16 23:00:00,28.6,0.0,77.8
2024-09-17 00:00:00,28.2,0.0,78.3
2024-09-17 01:00:00,28.0,0.0,79.0
2024-09-17 02:00:00,27.8,0.0,79.6
2024-09-17 03:00:00,28.2,0.0,81.9
2024-09-17 04:00:00,28.0,0.0,82.3
2024-09-17 05:00:00,27.9,0.0,83.6
2024-09-17 06:00:00,28.4,0.0,75.6
2024-09-17 07:00:00,28.2,0.0,76.5
2024-09-17 08:00:00,28.5,0.0,72.7
2024-09-17 09:00:00,29.9,0.0,69.3
2024-09-17 10:00:00,30.5,0.0,65.1
2024-09-17 11:00:00,31.0,0.0,63.5
2024-09-17 12:00:00,31.2,0.0,59.1
2024-09-17 13:00:00,31.2,0.0,56.5
2024-09-17 14:00:00,31.6,0.0,58.1
2024-09-17 15:00:00,32.2,0.0,55.2
2024-09-17 16:00:00,32.1,0.0,55.4
2024-09-17 17:00:00,32.0,0.0,55.5
2024-09-17 18:00:00,31.6,0.0,58.6
2024-09-17 19:00:00,30.9,0.0,62.8
2024-09-17 20:00:00,24.1,0.6,95.6
2024-09-17 21:00:00,25.0,0.0,93.6
2024-09-17 22:00:00,26.2,0.0,88.6
2024-09-17 23:00:00,26.7,0.0,88.0
2024-09-18 00:00:00,26.5,0.0,89.9
2024-09-18 01:00:00,26.1,0.0,91.3
2024-09-18 02:00:00,25.9,0.0,92.4
2024-09-18 03:00:00,26.6,0.0,85.2
2024-09-18 04:00:00,26.9,0.0,82.4
2024-09-18 05:00:00,27.2,0.0,77.5
2024-09-18 06:00:00,27.1,0.0,73.2
2024-09-18 07:00:00,27.0,0.0,73.3
2024-09-18 08:00:00,27.7,0.0,74.0
2024-09-18 09:00:00,29.0,0.0,67.3
2024-09-18 10:00:00,29.4,0.0,68.7
2024-09-18 11:00:00,30.4,0.0,59.8
2024-09-18 12:00:00,31.5,0.0,57.8
2024-09-18 13:00:00,31.6,0.0,56.2
2024-09-18 14:00:00,32.4,0.0,48.5
2024-09-18 15:00:00,31.3,0.0,59.3
2024-09-18 16:00:00,31.1,0.0,56.6
2024-09-18 17:00:00,31.7,0.0,57.4
2024-09-18 18:00:00,30.3,0.0,63.7
2024-09-18 19:00:00,29.9,0.0,65.0
2024-09-18 20:00:00,29.3,0.0,68.7
2024-09-18 21:00:00,29.1,0.0,66.4
2024-09-18 22:00:00,28.9,0.0,66.7
2024-09-18 23:00:00,29.0,0.0,70.1
2024-09-19 00:00:00,28.7,0.0,70.5
2024-09-19 01:00:00,29.0,0.0,69.9
2024-09-19 02:00:00,28.7,0.0,73.0
2024-09-19 03:00:00,28.4,0.0,75.8
2024-09-19 04:00:00,28.1,0.0,77.1
2024-09-19 05:00:00,28.1,0.0,80.3
2024-09-19 06:00:00,28.2,0.0,81.2
2024-09-19 07:00:00,25.8,0.0,87.8
2024-09-19 08:00:00,26.0,0.0,88.4
2024-09-19 09:00:00,28.4,0.0,78.1
2024-09-19 10:00:00,30.7,0.0,63.8
2024-09-19 11:00:00,31.0,0.0,65.4
2024-09-19 12:00:00,31.6,0.0,61.3
2024-09-19 13:00:00,30.7,0.0,68.1
2024-09-19 14:00:00,31.0,0.0,68.4
2024-09-19 15:00:00,30.2,0.0,70.4
2024-09-19 16:00:00,30.4,0.0,66.2
2024-09-19 17:00:00,30.3,0.0,66.7
2024-09-19 18:00:00,30.0,0.0,67.7
2024-09-19 19:00:00,29.4,0.0,71.7
2024-09-19 20:00:00,29.1,0.0,78.4
2024-09-19 21:00:00,29.2,0.0,78.2
2024-09-19 22:00:00,28.9,0.0,79.0
2024-09-19 23:00:00,28.5,0.0,81.9
2024-09-20 00:00:00,28.8,0.0,80.8
2024-09-20 01:00:00,28.3,0.0,81.8
2024-09-20 02:00:00,28.3,0.0,80.1
2024-09-20 03:00:00,28.2,0.0,82.8
2024-09-20 04:00:00,28.1,0.0,84.4
2024-09-20 05:00:00,28.2,0.0,85.4
2024-09-20 06:00:00,28.1,0.0,86.7
2024-09-20 07:00:00,27.9,0.0,87.3
2024-09-20 08:00:00,28.9,0.0,81.8
2024-09-20 09:00:00,29.4,0.0,78.7
2024-09-20 10:00:00,30.3,0.0,73.2
2024-09-20 11:00:00,31.3,0.0,70.0
2024-09-20 12:00:00,31.8,0.0,65.4
2024-09-20 13:00:00,31.3,0.0,71.6
2024-09-20 14:00:00,31.2,0.0,68.6
2024-09-20 15:00:00,31.1,0.0,66.4
2024-09-20 16:00:00,30.8,0.0,64.6
2024-09-20 17:00:00,30.7,0.0,66.1
2024-09-20 18:00:00,30.3,0.0,67.3
2024-09-20 19:00:00,30.1,0.0,67.2
2024-09-20 20:00:00,29.8,0.0,71.6
2024-09-20 21:00:00,29.3,0.0,77.4
2024-09-20 22:00:00,29.2,0.0,78.3
2024-09-20 23:00:00,29.0,0.0,80.5
2024-09-21 00:00:00,24.1,6.6,94.8
2024-09-21 01:00:00,24.5,0.4,92.9
2024-09-21 02:00:00,24.6,0.0,89.7
2024-09-21 03:00:00,24.4,0.0,92.5
2024-09-21 04:00:00,24.7,0.0,94.2
2024-09-21 05:00:00,24.9,0.0,91.0
2024-09-21 06:00:00,25.4,0.0,92.0
2024-09-21 07:00:00,25.2,0.0,94.5
2024-09-21 08:00:00,26.3,0.0,89.7
2024-09-21 09:00:00,27.5,0.0,85.4
2024-09-21 10:00:00,28.8,0.0,75.9
2024-09-21 11:00:00,29.0,0.0,73.5
2024-09-21 12:00:00,29.5,0.0,73.3
2024-09-21 13:00:00,29.4,0.0,75.1
2024-09-21 14:00:00,29.7,0.0,72.9
2024-09-21 15:00:00,29.9,0.0,73.7
2024-09-21 16:00:00,29.6,0.0,77.3
2024-09-21 17:00:00,29.7,0.0,74.7
2024-09-21 18:00:00,29.6,0.0,74.7
2024-09-21 19:00:00,28.8,0.0,78.4
2024-09-21 20:00:00,28.5,0.0,80.4
2024-09-21 21:00:00,28.4,0.0,82.9
2024-09-21 22:00:00,28.6,0.0,83.4
2024-09-21 23:00:00,28.4,0.0,83.6
2024-09-22 00:00:00,28.3,0.0,79.9
2024-09-22 01:00:00,27.9,0.0,81.4
2024-09-22 02:00:00,27.6,0.0,81.9
2024-09-22 03:00:00,27.9,0.0,84.4
2024-09-22 04:00:00,27.4,0.0,88.5
2024-09-22 05:00:00,27.2,0.0,87.7
2024-09-22 06:00:00,26.9,0.0,90.3
2024-09-22 07:00:00,27.0,0.0,87.9
2024-09-22 08:00:00,29.1,0.0,79.0
2024-09-22 09:00:00,30.8,0.0,67.1
2024-09-22 10:00:00,31.2,0.0,61.8
2024-09-22 11:00:00,31.7,0.0,57.2
2024-09-22 12:00:00,32.5,0.0,54.6
2024-09-22 13:00:00,33.2,0.0,53.7
2024-09-22 14:00:00,33.2,0.0,51.7
2024-09-22 15:00:00,32.8,0.0,56.0
2024-09-22 16:00:00,32.0,0.0,65.3
2024-09-22 17:00:00,30.7,0.0,74.8
2024-09-22 18:00:00,30.7,0.0,73.6
2024-09-22 19:00:00,30.2,0.0,76.1
2024-09-22 20:00:00,30.1,0.0,73.2
2024-09-22 21:00:00,29.7,0.0,75.2
2024-09-22 22:00:00,29.6,0.0,74.0
2024-09-22 23:00:00,29.3,0.0,80.4
2024-09-23 00:00:00,29.3,0.0,81.2
2024-09-23 01:00:00,28.7,0.0,85.2
2024-09-23 02:00:00,28.7,0.0,86.2
2024-09-23 03:00:00,28.6,0.0,85.6
2024-09-23 04:00:00,28.5,0.0,84.9
2024-09-23 05:00:00,28.3,0.0,85.9
2024-09-23 06:00:00,28.1,0.0,88.0
2024-09-23 07:00:00,28.0,0.0,88.7
2024-09-23 08:00:00,29.2,0.0,82.5
2024-09-23 09:00:00,30.5,0.0,78.0
2024-09-23 10:00:00,30.8,0.0,74.8
2024-09-23 11:00:00,31.5,0.0,70.2
2024-09-23 12:00:00,32.1,0.0,60.0
2024-09-23 13:00:00,32.8,0.0,59.2
2024-09-23 14:00:00,32.9,0.0,57.2
2024-09-23 15:00:00,31.3,0.0,72.3
2024-09-23 16:00:00,31.3,0.0,68.9
2024-09-23 17:00:00,30.5,0.0,70.3
2024-09-23 18:00:00,28.7,0.0,74.3
2024-09-23 19:00:00,27.8,0.0,72.3
2024-09-23 20:00:00,27.6,0.0,75.1
2024-09-23 21:00:00,28.0,0.0,78.2
2024-09-23 22:00:00,27.2,0.0,83.1
2024-09-23 23:00:00,28.1,0.0,81.7
2024-09-24 00:00:00,27.5,0.0,87.5
2024-09-24 01:00:00,26.9,0.0,87.7
2024-09-24 02:00:00,27.0,0.0,88.6
2024-09-24 03:00:00,26.8,0.0,89.3
2024-09-24 04:00:00,26.7,0.0,89.7
2024-09-24 05:00:00,26.8,0.0,90.2
